setting1,setting2,sensor_2,sensor_3,sensor_4,sensor_7,sensor_8,sensor_9,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_17,sensor_20,sensor_21
-0.0012045793156312376,-0.0004443408173565424,643.4833467537621,1590.2593247774541,1412.7779049361839,552.2390869555313,2388.1074692365914,9100.354719334648,47.77065068915755,520.6570412494007,2388.1254046923186,8168.535396490593,8.458068900455556,393.6971874806516,38.69806632102092,23.11454075771551
-0.001257992679223803,-0.00044376863820987886,643.481187055479,1590.2833243715215,1412.976894163801,552.224171573414,2388.1090578451567,9101.008265118166,47.773292043458014,520.6231556278037,2388.1260552974136,8168.921135194182,8.458021173090303,393.7145386068003,38.69528602153188,23.109841618143196
-0.0013092695082726658,-0.0004414799216232247,643.4842106330753,1590.317990451841,1413.1007931168456,552.2092561912967,2388.1108144796276,9101.433069877452,47.774172494891495,520.5892700062067,2388.1263341281688,8169.221154185862,8.457909809238043,393.7172080108232,38.69304633583238,23.10541889854572
-0.0013594780700496771,-0.0004389051154632388,643.4837786934187,1590.2879909592568,1413.1984104737896,552.1988154238147,2388.1125558390163,9101.792520058387,47.77373226917475,520.5590809978748,2388.126643940119,8169.5211731775435,8.457607535924767,393.72988767993184,38.691656186087855,23.10191757886439
-0.0014193010372733502,-0.000433755503143267,643.4807551158225,1590.223992041744,1413.2434646385332,552.2055273457675,2388.113609819699,9101.857874636738,47.76933001200732,520.5412140337601,2388.1254666547084,8169.57831965215,8.457002989298216,393.74723880608053,38.691656186087855,23.101180458931477
-0.001464168262691105,-0.00042975024911662225,643.4764357192564,1590.1811594328876,1413.2659917209048,552.2144765750378,2388.114434674146,9101.988583793442,47.764927754839896,520.5288919895429,2388.1244442752736,8169.706899220013,8.456382533549911,393.77526754832076,38.692737413666926,23.10173329888116
-0.0015004893499340494,-0.00042975024911662225,643.472548262347,1590.1171605153747,1413.326063940563,552.2219342660965,2388.11536645417,9102.217324817673,47.76228640053943,520.5141055364824,2388.1235768018137,8169.921198499785,8.455857532532116,393.81397390665245,38.693664180163275,23.10191757886439
-0.0014972845481184955,-0.00042975024911662225,643.4716843830338,1590.0309953061192,1413.3673635915777,552.2159681132496,2388.1169703378173,9102.282679396025,47.76316685197292,520.4987029812111,2388.1238246513735,8170.106924542254,8.455650713949348,393.8400005958755,38.69412756341145,23.101180458931477
-0.001428915442720012,-0.00042889198039662693,643.4729802020036,1589.9538299446388,1413.2397101248046,552.2085104221909,2388.1179937683355,9102.08661566097,47.760965723389205,520.4962385723676,2388.1231120838884,8170.049778067648,8.455650713949348,393.83199238380683,38.693278027456465,23.101364738914707
-0.0014075500972829857,-0.0004308946074099493,643.4742760209734,1589.8798311962644,1413.1420927678603,552.1995611929206,2388.1185742214648,9102.217324817673,47.76140594910595,520.4968546745785,2388.1226163847687,8170.121211160906,8.455571168340592,393.8400005958755,38.69119280283968,23.102654698797302
-0.0013626828718652309,-0.00043575813015658935,643.47470796063,1589.8234988157453,1413.0294573560016,552.1891204254384,2388.118833897865,9102.511420420256,47.76470764198152,520.5017834922653,2388.1225544223785,8170.378370296632,8.455650713949348,393.84333735090405,38.68949373092971,23.1039446586799
-0.0013306348537096917,-0.000446057354796533,643.4755718399432,1589.7776662576307,1412.9506125677005,552.1637642758392,2388.119551826736,9102.870870601191,47.77395238203312,520.4980868790002,2388.1234218958384,8170.721249144267,8.455746168679857,393.84333735090405,38.68841250335064,23.1039446586799
-0.0012248763937964125,-0.0004540678628498225,643.4820509347923,1589.81666559799,1412.886785834314,552.1309504351811,2388.120330855936,9102.96890246872,47.78715915353542,520.4845326303614,2388.1245372188587,8171.1069878478565,8.45647798828042,393.8480088079441,38.688489733892006,23.103391818730216
-0.0011298006066016463,-0.0004597896543164579,643.4924174865508,1589.8844977839997,1412.7929229910983,552.1108146693228,2388.1205752572537,9102.96890246872,47.79662400644539,520.4789877104637,2388.1245372188587,8171.278427271674,8.457034807541717,393.85268026498414,38.68872142551609,23.103576098713443
-0.0004437059512551453,-0.00011583846477834,642.3600876767606,1588.058028677167,1405.7569642636583,553.4976655428128,2388.082815253668,9069.825961922064,47.55295907222811,521.4984347108901,2388.090409496241,8146.798306212379,8.442477961139213,393.143202727029,38.852479134656974,23.32392888865833
-0.0002245776271166463,-0.00010661207603839048,642.4328695088985,1589.6763346382352,1405.8189137401805,553.4819694336628,2388.0851141535622,9066.419354525477,47.53347908426223,521.4717209040914,2388.084296519203,8145.062482046226,8.438780084652128,392.8937802886415,38.88565930598971,23.323629433685586
0.00038420118442961647,-0.00013071512259159193,642.5363730491126,1590.5879858850985,1404.4466389723686,553.3677152761162,2388.08153214675,9064.833484835159,47.510523720618465,521.5344863168222,2388.0759199786044,8145.132129312152,8.436576671289565,392.60840431482086,38.88762868479444,23.325126708549313
0.0006264307883219,-0.0001865741117846196,642.6209387350073,1590.8879808109402,1403.1250501398933,553.2581804386926,2388.0746201719835,9066.652180210855,47.49877691643459,521.6331781897235,2388.0716058472008,8146.430425782104,8.434535332104842,392.43322467581964,38.873225188830396,23.326140248457065
0.0007332575155070306,-0.0002486555491976132,642.70941887404,1591.1286434070043,1402.5318369707709,553.1451964191544,2388.0690371293817,9070.164988797264,47.50096428796466,521.7024126756683,2388.072117036918,8148.069815272361,8.435008628476945,392.34379964105324,38.84845349268847,23.322040018830243
0.0007872050127355215,-0.00030358474727731265,642.8018539605534,1591.4379715083167,1402.7646168219455,553.0146868256285,2388.067280494911,9073.861607135288,47.51944001101422,521.7042609823009,2388.0770585375208,8149.677059870651,8.437564031158258,392.33579142898463,38.82241714643173,23.31006181992042
0.0009057826799110164,-0.00034420946669042366,642.8902936052433,1591.8579644044949,1403.256458120395,552.8770924255969,2388.0683192005113,9076.97411892929,47.54597048897482,521.6511221666146,2388.083781456836,8151.298591087593,8.441392163579682,392.35114050211615,38.80074432576197,23.2923306302842
0.0009378306980665556,-0.00036995752829028274,642.9613476787549,1592.1672925058072,1403.9942200680696,552.7644812906116,2388.0707326635234,9079.62097935254,47.57348459627126,521.562942537686,2388.090581829138,8152.734396262065,8.444756942830097,392.4018591785508,38.78564575492565,23.272399598348198
0.0009180677535373064,-0.0003828315590902123,643.0174998341136,1592.4259547974218,1404.7563863549801,552.6872941881547,2388.0736502042537,9081.810357727325,47.59610119246893,521.4587057448871,2388.096537963877,8153.991618703395,8.447298425029878,392.4732657361628,38.77699593429309,23.252842885128125
0.0008026948881773655,-0.00038912552970351124,643.0568063428645,1592.50328682275,1405.610538228242,552.6365818889561,2388.0769801722076,9083.754656433292,47.61360016470947,521.3466906616761,2388.102060361886,8155.113118267535,8.44865865493962,392.56569385045486,38.77352055993179,23.233954186847257
0.000586370765627476,-0.00039170033586349715,643.082074812776,1592.3992885817916,1406.4937875829007,552.6224122759447,2388.080294865079,9085.535568693378,47.62207450975677,521.2355612253932,2388.1059794830535,8156.034605170556,8.449040473861654,392.6667975278213,38.77475624859358,23.21667793841963
0.00036283583899259035,-0.00039198642543682887,643.0993523990402,1592.1806256136224,1407.2700332962934,552.6321072743209,2388.083601920409,9087.022385350881,47.61866276045201,521.1369848716564,2388.1073736368285,8156.727506175152,8.448579109330865,392.7485480260219,38.77877223674442,23.20115234983267
-2.0471811488556216e-05,-0.0003874089922635206,643.096328821444,1591.7113002185279,1408.1237158553392,552.6656668840848,2388.087926678101,9088.54187929756,47.61360016470947,521.0303991891786,2388.1091395649432,8157.463267035702,8.447179106616744,392.85365580942266,38.78703590467018,23.187515631073797
-0.00038415005084943505,-0.0003845480965302029,643.0924413645345,1591.1513096902902,1408.9182648231592,552.7066841849072,2388.0930533776173,9089.832632220008,47.60468559394542,520.9241215578062,2388.1101929255733,8158.077591637716,8.445480807869785,392.93840938714897,38.79641941544568,23.17535315218075
-0.0007024936978611241,-0.00037911239463689936,643.0816428731193,1590.5009873566044,1409.5903227805827,552.7562778304471,2388.098372925048,9090.714919027758,47.59489057174789,520.8258532551748,2388.1105337187187,8158.720489477032,8.443873986572896,393.0314631430089,38.80842876462751,23.165586313069667
-0.00102243974578059,-0.0003742488718902593,643.0639333471986,1589.76399982212,1410.1234637300472,552.810346090622,2388.1039941553554,9091.303110232924,47.58454526740442,520.7352862301792,2388.110363322146,8159.29195422309,8.442024551169299,393.12276510247887,38.8205443058037,23.15784655377409
-0.0013156791119037735,-0.00036852708042362393,643.0423363643683,1588.9873462918854,1410.5308284696027,552.8528549296562,2388.1093022464743,9091.499173967979,47.57689634557602,520.6576573516115,2388.109898604221,8159.649119689378,8.440091592876508,393.196757645238,38.83029466165068,23.15277885423532
-0.00150903548810886,-0.00036938534914361925,643.0315378729532,1588.2980246178404,1410.808662485521,552.8670245426677,2388.114083347252,9091.270432943747,47.57232900376481,520.5972793349478,2388.109433886296,8159.8205591131955,8.438743294808079,393.24372247226546,38.83555599228098,23.14798757467139
-0.001653251569808786,-0.0003690992595702875,643.0280823557003,1587.690034901468,1410.983247373902,552.8603126207149,2388.118054868665,9090.976337341164,47.57662120450305,520.5479911580794,2388.1099450760134,8160.120578104876,8.43791303751668,393.29344012219156,38.83793807179112,23.14448625499006
-0.001716279338848013,-0.00037110188658360984,643.0276504160438,1587.1033781575998,1411.140936950504,552.8416683930683,2388.1201781051122,9090.76393496152,47.58498549312117,520.5214987630127,2388.109681735856,8160.592036520375,8.437443718425014,393.3388199905804,38.836924420935745,23.14245917517455
-0.001699187062498392,-0.0003745349614635911,643.0345614505494,1586.6633855996986,1411.0602149053386,552.8017697459047,2388.1212168107127,9090.45350071435,47.59351486638307,520.5165699453258,2388.1086748470184,8161.03492169857,8.437521275393552,393.3545027392148,38.831482081224124,23.141169215291956
-0.0016382958280028678,-0.00038082893207688995,643.0498953083589,1586.3753904708906,1410.8443303659428,552.7462099475179,2388.121491762195,9090.322791557646,47.60435542465786,520.5251953762778,2388.1080552231183,8161.606386444629,8.437786758862778,393.3498312821748,38.82354664309916,23.1401556753842
-0.0015827459298666,-0.00039313078373015597,643.0738679593005,1586.2260596633605,1410.7223086697627,552.6708872678257,2388.1212473608775,9090.53519393729,47.619102986168755,520.5375174204949,2388.1082875820807,8162.306430758551,8.438059699732825,393.3404883680947,38.812251676424935,23.13803645557708
-0.0014940797463029415,-0.0004051465458100902,643.1041037352628,1586.2100599339824,1410.5327057264672,552.5895984352867,2388.1203614061005,9091.074369208693,47.63770252270115,520.5560004868205,2388.1090776025535,8163.277920826851,8.438840738178806,393.3314791295175,38.80093740211537,23.13600937576157
-0.0013819116827585545,-0.00041573186002336564,643.135635330195,1586.3060583102517,1410.2773987929208,552.5262080612885,2388.118222894571,9091.793269570562,47.65300036635797,520.5831089840981,2388.108783281201,8164.33513060706,8.43979130820345,393.33414853354043,38.78989343470058,23.134903695862203
-0.00124731000650529,-0.00042545890551664575,643.1792612355122,1586.5887201959335,1409.9695286671736,552.4672923019252,2388.1152137033464,9092.953313336306,47.663565783559804,520.6206912189602,2388.1071102966707,8165.535206573783,8.440918867207579,393.3331475070318,38.77722762591718,23.133337316004766
-0.0011906918410971707,-0.0004348998614365941,643.2099289511311,1586.8767153247416,1409.8231026317574,552.4068850043503,2388.1123114376987,9094.783241530156,47.67721278077884,520.6447192051836,2388.107389127426,8167.135307862748,8.442056369412802,393.36451300430065,38.76548858363012,23.13084953623119
-0.0011468928829512673,-0.0004443408173565424,643.2410286064066,1587.199376533869,1409.7986982925213,552.3509523214107,2388.1095313727096,9096.678524302359,47.691079890856244,520.664434475931,2388.1075905051935,8168.70683591441,8.443400690200793,393.39954893210086,38.75413569404988,23.127624636524697
-0.0011212544684268359,-0.0004500626088231778,643.2747198996218,1587.618036119266,1409.9075791906514,552.3076977132706,2388.1069651588737,9098.426759273269,47.70087491305378,520.6773726223589,2388.1076834487785,8169.949771737088,8.444939897730238,393.434918535404,38.74394126259007,23.123386196910452
-0.0011650534265727395,-0.00045206523583650015,643.3006362790181,1588.0100294890324,1410.1197092163186,552.2607142596013,2388.1056820519557,9100.224010177944,47.71133027382643,520.6736760090938,2388.1092944709185,8171.192707559766,8.446272286676916,393.4792973772843,38.73436467546115,23.117489237447156
-0.0012088523847186429,-0.0004503486983965095,643.324824899788,1588.4046894803619,1410.3543663243574,552.230137726261,2388.1048877476733,9101.825197347564,47.71903422386943,520.6668988847744,2388.111044908436,8172.192770865368,8.447727971317166,393.5296823782161,38.72517424103905,23.111868697958702
-0.0013007233700978553,-0.0004472017130898601,643.3364872705164,1588.6666850489303,1410.6378321108687,552.2144765750378,2388.1048877476733,9103.459061806358,47.72420687604116,520.6527285339247,2388.1129192707335,8173.164260933669,8.44871433686575,393.58941029322796,38.717914570151,23.106340298461863
-0.001380843415486703,-0.0004463434443698648,643.3455580033051,1588.8733482200657,1410.923175154244,552.2085104221909,2388.1052848998147,9105.125603554328,47.728939302496144,520.6299327521231,2388.1144373492884,8174.335763663089,8.44969274785346,393.65881479782274,38.71274012387974,23.101180458931477
-0.0015036941517496032,-0.0004474878026631919,643.3537648567806,1589.0366787908017,1411.3887348565934,552.2055273457675,2388.1060944791793,9106.661436145596,47.73246110823009,520.5985115393695,2388.115877974856,8175.335826968692,8.450058657653742,393.7439020510519,38.7099598243907,23.09546777945141
-0.0016276131552843548,-0.00044777389223652365,643.3593800723164,1589.1446769641047,1411.8430310177566,552.1965781164971,2388.107942764145,9107.707109399225,47.73565274467648,520.5566165890314,2388.1179692055184,8175.99301142666,8.450329112723516,393.81397390665245,38.707874599773916,23.088649420071974
-0.0017109380024887566,-0.00044777389223652365,643.3688827447618,1589.2106758477898,1412.2259914180763,552.1824085034857,2388.1096077481216,9108.360655182743,47.73543263181811,520.5227309674344,2388.119564737061,8176.450183223507,8.45032115816264,393.86402523208136,38.70424476432989,23.082199620658994
-0.0017889215133339018,-0.000446057354796533,643.3693146844183,1589.226675577168,1412.5225980026376,552.1876288872268,2388.1108144796276,9108.981523677085,47.73367172895114,520.4937741635242,2388.1205716258987,8176.8502085457485,8.450177976066877,393.9187480145503,38.702159539713115,23.077592621078296
-0.0019000213096064377,-0.00044205210076988827,643.3662911068221,1589.1893428752855,1412.8642587519423,552.2040358075558,2388.1114560330866,9109.569714882251,47.73014992321719,520.46913007509,2388.1211292874086,8177.135940918777,8.449796157144844,393.97880960506507,38.701773387006305,23.074644141346646
-0.002008984571335271,-0.0004406216529032294,643.3649952878523,1589.1173440930836,1413.217183042433,552.2062731148733,2388.11296826624,9109.798455906483,47.72739851248755,520.4426376800233,2388.1220897044536,8177.193087393383,8.4492870652488,394.0301956325054,38.69999708455497,23.07077426169886
-0.0020485104603937695,-0.00044205210076988827,643.3645633481957,1589.0286789261124,1413.3786271327635,552.1988154238147,2388.1149234767818,9109.994519641537,47.72475715818709,520.4216902048543,2388.1232979710585,8177.335953579898,8.449008655618151,394.03887119557976,38.69706232398321,23.066351542101387
-0.002022872045869338,-0.00044233819034322005,643.3680188654486,1589.005345987436,1413.3110458856484,552.2040358075558,2388.1162065836997,9110.059874219889,47.72013478816129,520.4161452849565,2388.1227712907435,8177.393100054504,8.449191610518293,394.0228547714425,38.694359255035536,23.064324462285878
-0.0020314181840441485,-0.0004472017130898601,643.3706105033882,1588.9480136238308,1413.1270747129458,552.2017985002382,2388.1177493670175,9110.157906087417,47.714521910272815,520.4167613871674,2388.1224924599887,8177.364526817201,8.449143883153038,393.9881525191451,38.68957096147108,23.063403062369737
-0.00198334615681084,-0.0004577870273031355,643.3818409344599,1588.8986811249144,1413.0407208971876,552.1779338888506,2388.1196282021474,9109.994519641537,47.71584258742304,520.4136808761131,2388.1232669898636,8177.278807105292,8.44947002014894,393.9441073527677,38.68485989844798,23.06229738247037
-0.0019342058623056794,-0.0004709471476763968,643.3978227017543,1588.8686816323302,1413.0594934658307,552.137662357134,2388.1212168107127,9109.733101328131,47.72365659389523,520.4044393429502,2388.1247540872237,8177.135940918777,8.450018884849364,393.9067356964474,38.67953099109399,23.061191702571
-0.001813491660586482,-0.0004849655367696534,643.4172599863015,1588.88601467249,1413.0444754109162,552.088441596147,2388.122224966148,9109.275619279668,47.73389184180951,520.3982783208418,2388.1264890341436,8176.878781783051,8.451052977763203,393.8646925830871,38.67397039211591,23.060086022671634
